Profile,Depth/ms,Heave/m,Throw/ms,Depth/m
23,2745.13,16.9368,18.9672,2386.015699
23,2754.18,21.4029,16.5728,2393.485162
23,2763.22,14.2558,15.1331,2401.028138
23,2770.75,15.7495,16.9584,2407.373556
23,2778,17.2952,17.1985,2413.5366
23,2787.62,17.9459,17.8766,2421.795466
23,2795.88,17.1917,17.045,2428.960603
23,2804.09,19.39,17.4797,2436.149977
23,2811.99,17.5171,18.2197,2443.131523
23,2821.39,18.4515,18.6616,2451.519989
23,2830.81,19.0666,18.6149,2460.014945
23,2840.63,18.3398,19.0494,2468.965089
23,2854.78,27.5231,18.0525,2482.03127
23,2870.18,20.6549,21.3431,2496.479242
23,2878.85,22.1579,24.5389,2504.717606
23,2891.07,18.1148,21.7396,2516.456871
23,2903.6,20.734,22.5435,2528.649
23,2923.58,22.1893,23.739,2548.415014
23,2938.92,22.0074,23.6954,2563.861627
23,2952.27,23.606,22.4265,2577.495915
23,2967.68,20.0159,23.6451,2593.455667
23,2984.91,18.0732,21.7593,2611.581541
23,3007.03,38.3713,22.9544,2635.286881
23,3017.97,36.6016,21.4362,2647.191789
23,3034.12,25.6973,20.5626,2664.984971
23,3056.58,32.3027,24.8824,2690.163754
23,3081.33,28.2481,19.2735,2718.493965
23,3090.79,25.646,22.5199,2729.484215
23,3109.19,22.3586,20.6338,2751.116911
23,3128.93,23.5522,20.2806,2774.701473
23,3148.96,25.1139,20.0068,2799.030813
23,3173.51,19.6993,16.2334,2829.397567
23,3184.94,26.0156,22.5792,2843.74136
23,3196.26,29.8065,20.3648,2858.075876
23,3206.03,44.3929,25.6768,2870.550651
23,3219.91,28.3469,12.1227,2888.437391
23,3228.85,31.2059,15.1977,2900.060106
23,3234.78,31.7851,17.2192,2907.81367
23,3251.33,31.5611,17.0544,2929.639065
23,3276.3,35.8546,17.5792,2963.086755
23,3308.86,25.2331,11.1405,3007.637952
23,3325.02,29.3105,17.6091,3030.143014
23,3331.75,46.283,23.699,3039.592506
23,3342.48,44.1174,25.2955,3054.752011
23,3355.15,46.6135,23.0833,3072.800616
23,3367.51,43.2495,27.1613,3090.562307
23,3377.29,58.3679,34.8757,3104.724725
23,3387.54,60.7579,36.5436,3119.670404
23,3402.68,64.796,37.1324,3141.938467
23,3423.36,56.6764,37.0815,3172.725197
23,3440.36,63.1735,39.6752,3198.353717
23,3474.02,81.3865,34.5627,3249.950794
23,3504.99,46.5126,23.5138,3298.425193
23,3517.59,37.8993,24.2741,3318.421267
23,3540.24,41.3444,26.2505,3354.765797
23,3565.5,41.6768,28.5395,3395.903475
23,3580.14,40.2164,26.0187,3420.037808
23,3606.54,9.17222,0.597684,3464.100464
23,3618.9,7.85852,0.584411,3484.969335
24,2700.46,7.04744,5.08056,2350.346928
24,2712.4,12.6267,14.2942,2359.68556
24,2728.72,12.2314,12.2872,2372.680523
24,2738.56,14.7424,11.3812,2380.644429
24,2745.5,12.3739,12.3882,2386.319475
24,2759.08,10.682,13.5812,2397.563579
24,2766.87,13.1007,14.6106,2404.096857
24,2773.49,12.8027,14.8243,2409.696583
24,2781.95,13.2822,14.5823,2416.916516
24,2789.17,14.1116,16.1476,2423.134813
24,2804.84,12.3304,15.7803,2436.810101
24,2812.95,14.8676,16.4782,2443.984166
24,2821.45,14.1676,16.8037,2451.573816
24,2830.69,14.5879,16.4463,2459.906171
24,2838.24,22.0185,16.9516,2466.777917
24,2862.61,25.0964,17.2594,2489.347583
24,2870.5,15.9831,18.3122,2496.781975
24,2882.71,23.5574,15.6968,2508.409619
24,2894.74,15.7162,18.3424,2520.011652
24,2916.48,13.965,15.6869,2541.345331
24,2930.85,17.6081,20.1874,2555.706206
24,2942.44,19.2141,19.3312,2567.439285
24,2951.98,15.8308,20.4805,2577.197846
24,2973.97,18.516,20.5301,2600.038309
24,2996.29,26.0512,20.7015,2623.716035
24,3008.19,32.9956,16.5606,2636.543521
24,3022.88,26.7537,16.438,2652.573763
24,3041.4,23.0014,18.6559,2673.09096
24,3066.57,24.5809,15.5297,2701.525131
24,3076.03,17.9683,15.5467,2712.375751
24,3092.13,21.2125,15.9312,2731.048209
24,3108.23,22.1943,17.0709,2749.979877
24,3118.88,18.9119,15.0956,2762.645443
24,3129.01,20.2053,14.2519,2774.797847
24,3148.6,19.0614,14.2907,2798.59
24,3162.65,26.5549,21.2529,2815.890116
24,3192.41,21.3443,11.1075,2853.186241
24,3203.91,32.0193,17.3468,2867.835631
24,3234.74,30.1753,13.1945,2907.761252
24,3262.12,17.1018,6.15287,2944.015931
24,3278.76,30.5256,16.0002,2966.415701
24,3295.28,31.8332,17.2241,2988.927835
24,3302.72,51.051,23.9418,2999.155603
24,3312.04,37.602,23.1891,3012.045909
24,3324.16,43.2131,22.698,3028.938765
24,3334.49,39.2785,26.5918,3043.452673
24,3359.88,32.1208,20.4135,3079.579723
24,3374.06,37.4374,18.0525,3100.036784
24,3392.97,26.588,17.9228,3127.630539
24,3403.8,31.5567,19.4394,3143.59488
24,3423.79,33.2941,13.9613,3173.369885
24,3443.82,18.4506,9.30487,3203.60527
24,3472.68,8.08216,0.14287,3247.875067
24,3485.24,9.51981,1.96954,3267.401597
24,3499.14,6.29887,1.67068,3289.195268
25,2957.11,13.7616,4.32076,2582.483003
25,2969.99,11.6703,3.10349,2595.868543
25,2986.94,13.7616,2.36754,2613.73664
25,3005.41,13.7616,3.90644,2633.534171
25,3022.65,21.0903,6.64023,2652.321116
25,3041.53,19.6805,7.45775,2673.236191
25,3066.65,9.91425,4.32076,2701.616516
25,3082.75,19.6805,5.88926,2720.137956
25,3100.99,25.4515,5.50453,2741.434433
25,3128.17,21.6042,5.50453,2773.786243
25,3138.56,24.4157,6.39976,2786.348429
25,3164.39,43.2084,9.41098,2818.046359
25,3175.82,38.9052,13.3972,2832.28591
25,3258.1,43.529,16.4035,2938.645975
25,3273.61,38.9486,12.0768,2959.453493
25,3289.68,31.3705,9.02625,2981.266027
25,3294.8,41.1367,9.02625,2988.26988
25,3309.72,19.6805,3.13699,3008.829043
25,3324.63,15.6852,4.32076,3029.596809
25,3338.36,9.91425,1.5685,3048.917597
